ID,Type,Spine,Title (Data retrieved 2019-06-21),Year,Country,Duration,Created,Expiring,Director,URL,Description,Not in Region
458022,supplement,,THE TIMES OF HARVEY MILK: Cleve Jones Interview,,,0:14:37,2019-03-21,,,https://www.criterionchannel.com/the-times-of-harvey-milk/videos/the-times-of-harvey-milk-cleve-jones-interview,"During preproduction on THE TIMES OF HARVEY MILK, director Robert Epstein recorded draft interviews with more than forty people before deciding on the eight subjects seen in the film. Presented here is an excerpt from an interview with gay rights activist Cleve Jones, which was not included in the film.",
454861,short,,A Gentle Night,2017,China,0:14:35,2019-03-20,,Qiu Yang,https://www.criterionchannel.com/a-gentle-night/videos/a-gentle-night,"Directed by Qiu Yang • 2017 • China /  / In a nameless Chinese city, a mother with her daughter missing, refuses to go gentle into this good night.",
464208,supplement,,Harold Nebenzal,,,0:14:35,2019-03-27,,,https://www.criterionchannel.com/m-1/videos/harold-nebenzal,"Harold Nebenzal, son of Seymour Nebenzal, sat down with Criterion in 2004 to discuss his father’s pioneering independent company, Nero Films, producer of such titles as PANDORA’S BOX, M, THE THREEPENNY OPERA, and THE TESTAMENT OF DR. MABUSE. Harold worked on his father’s 1951 remake of M and on CABARET, and is the author of the novel “Café Berlin.”",
460556,supplement,,"A Conversation with Satyajit Ray, 1958",,,0:14:34,2019-03-25,,,https://www.criterionchannel.com/aparajito/videos/a-conversation-with-satyajit-ray-1958,"In 1958, director Satyajit Ray attended the Robert Flaherty Film Seminar, on the occasion of the U.S. release of PATHER PANCHALI. Ray had by then completed APARAJITO and THE PHILOSOPHER’S STONE, and THE MUSIC ROOM would soon premiere. Presented here are audio excerpts of a conversation Ray had with film critic Gideon Bachmann during the seminar.",
437959,supplement,,Rashit Safiullin on STALKER,,,0:14:33,2019-02-18,,,https://www.criterionchannel.com/stalker/videos/rashit-safiullin-on-stalker-1,Set designer Rashit Safiullin discusses working on STALKER in this interview from 2000.,
464528,supplement,,A Golden Age,,,0:14:33,2019-03-28,,,https://www.criterionchannel.com/harakiri/videos/a-golden-age,"This interview with HARAKIRI star Tatsuya Nakadai was conducted in Tokyo in 2005. In it, the Japanese screen legend discusses his career and his performance in the film.",
458020,supplement,,THE TIMES OF HARVEY MILK: Amber Hollibaugh Interview,,,0:14:32,2019-03-21,,,https://www.criterionchannel.com/the-times-of-harvey-milk/videos/the-times-of-harvey-milk-amber-hollibaugh-interview,"During preproduction on THE TIMES OF HARVEY MILK, director Robert Epstein recorded draft interviews with more than forty people before deciding on the eight subjects seen in the film. Presented here are excerpts from an interview with writer and activist Amber Hollibaugh, which was not included in the film.",
459057,short,,How Some Jellyfish Are Born,1960,France,0:14:32,2019-03-22,,Jean Painlevé,https://www.criterionchannel.com/how-some-jellyfish-are-born/videos/how-some-jellyfish-are-born,"Directed by Jean Painlevé • 1960 • France /  / Through a combination of underwater, time-lapse, and microscopic photography, Jean Painlevé creates a beautiful study of the reproduction cycle of jellyfish.",
455965,supplement,,"Paul Thomas Anderson, 2008",,,0:14:30,2019-03-21,,,https://www.criterionchannel.com/the-earrings-of-madame-de/videos/paul-thomas-anderson-2008,,
439396,,,Johanna ter Steege on THE VANISHING,,,0:14:28,2019-02-21,,,https://www.criterionchannel.com/the-vanishing/videos/johanna-ter-steege-on-the-vanishing,"Johanna ter Steege made her film debut as Saskia in THE VANISHING, which earned her the European Film Award for best supporting actress. In this interview, conducted in Amsterdam in 2014, she recalls the extensive backstory she created for her character, working with director George Sluizer, and how the experience shaped her approach to acting.",
455960,supplement,,Jean-Claude Carrière on DANTON,,,0:14:28,2019-03-21,,,https://www.criterionchannel.com/danton/videos/jean-claude-carriere-on-danton,"Working with a subject as intensely studied as the French Revolution, and with a director who was not French, scriptwriter Jean-Claude Carrière knew he was walking into sensitive territory with DANTON. In this interview recorded in 2009 Carrière describes how he navigated that intellectual mine field.",
454837,short,,We're Going to the Zoo,2006,United States,0:14:27,2019-03-20,,Josh Safdie,https://www.criterionchannel.com/we-re-going-to-the-zoo/videos/we-re-going-to-the-zoo,Directed by Josh Safdie • 2006 • United States /  / Two siblings accidentally pick up a hitchhiker on their way to the zoo.,
464136,supplement,,Silvia Pinal on VIRIDIANA,,,0:14:25,2019-03-27,,,https://www.criterionchannel.com/viridiana/videos/silvia-pinal-on-viridiana,"Silvia Pinal acted in dozens of films in Mexico before traveling to Spain to work with Luis Buñuel on VIRIDIANA. One of the leading figures in Mexico’s entertainment industry, she has acted, produced, and raised a family of entertainers—not to mention served a term in the Mexican legislature. The following interview was conducted in January 2006.",
463327,supplement,,Isabelle Huppert on WHITE MATERIAL,,,0:14:25,2019-03-27,,,https://www.criterionchannel.com/white-material/videos/isabelle-huppert-on-white-material,This interview with actor Isabelle Huppert was recorded in 2010.,CA
512852,short,,A Test of Violence,1969,United Kingdom,0:14:25,2019-05-29,,Stuart Cooper,https://www.criterionchannel.com/a-test-of-violence/videos/a-test-of-violence,"Directed by Stuart Cooper • 1969 • United Kingdom /  / In 1969, Stuart Cooper made this short film about the work of Spanish artist Juan Genovés, whose paintings depict the horror of oppression and brutality. It won prizes at the Berlin, Moscow, and Venice film festivals. It also caught the attention of James Quinn of the Imperial War Museum, which ultimately led to Cooper’s directing OVERLORD.",
457734,supplement,,Geoff Brown on GREEN FOR DANGER,,,0:14:24,2019-03-21,,,https://www.criterionchannel.com/green-for-danger/videos/geoff-brown-on-green-for-danger,"Film scholar Geoff Brown has written numerous books on British cinema, including “Launder and Gilliat” and “Michael Balcon: The Pursuit of British Cinema.” The following interview was recorded in 2005.",
459060,short,,The Love Life of the Octopus,1967,France,0:14:24,2019-03-22,,Jean Painlevé,https://www.criterionchannel.com/the-love-life-of-the-octopus/videos/the-love-life-of-the-octopus,Directed by Jean Painlevé • 1967 • France /  / The mating rituals and reproductive cycle of the octopus are the subject of this short documentary by Jean Painlevé.,
464535,supplement,,LES ENFANTS TERRIBLES: About the Film,,,0:14:24,2019-03-28,,,https://www.criterionchannel.com/les-enfants-terribles/videos/les-enfants-terribles-about-the-film,"In this short 2007 video, producer Carole Weisweiller, actor Jacques Bernard, and assistant director Claude Pinoteau discuss the making of LES ENFANTS TERRIBLES.",
461183,short,,A Boring Afternoon,1968,Czechoslovakia,0:14:23,2019-03-26,,Ivan Passer,https://www.criterionchannel.com/a-boring-afternoon/videos/a-boring-afternoon,Directed by Ivan Passer • 1968 • Czechoslovakia /  / Patrons of a bar interact on a summer Sunday afternoon.,
463252,supplement,,Kierston Wareing on FISH TANK,,,0:14:23,2019-03-27,,,https://www.criterionchannel.com/fish-tank/videos/kierston-wareing-on-fish-tank,"This piece features actor Kierston Wareing, who was interviewed in London in the fall of 2010.",CA
464660,supplement,,Peter Bogdanovich on STAGECOACH,,,0:14:22,2019-03-28,,,https://www.criterionchannel.com/stagecoach/videos/peter-bogdanovich-on-stagecoach,"In this 2010 video piece, acclaimed filmmaker and John Ford biographer Peter Bogdanovich offers his thoughts on STAGECOACH.",CA
458457,supplement,,Norman Eshley on IMMORTAL STORY,,,0:14:21,2019-03-22,,,https://www.criterionchannel.com/the-immortal-story/videos/norman-eshley-on-immortal-story,"Actor Norman Eshley’s appearance in THE IMMORTAL STORY came very early in his long television career. In this new interview, shot in May 2016, he discusses playing the sailor in Orson Welles’s film.",
463642,supplement,,Ettore Scola on IL SORPASSO,,,0:14:19,2019-03-27,,,https://www.criterionchannel.com/il-sorpasso/videos/ettore-scola-on-il-sorpasso,"Award-winning filmmaker Ettore Scola began his career as a screenwriter, working with Dino Risi on a number of his films, including IL SORPASSO. In this November 2013 interview, Scola talks about Italian comedy filmmaking in the sixties, writing the character of Bruno, and the necessity of the film’s tragic ending.",
455689,supplement,,Grigori Chukhrai and Actors on BALLAD OF A SOLDIER,,,0:14:18,2019-03-21,,,https://www.criterionchannel.com/ballad-of-a-soldier/videos/grigori-chukhrai-and-actors-on-ballad-of-a-soldier,"This interview with director/co-screenwriter Grigori Chukhrai and actors Vladimir Ivashov and Zhanna Prokhorenko was conducted by Gideon Bachmann for “Film Art” on radio station WBAI at the Four Seasons restaurant in New York, after a special preview screening of BALLAD OF A SOLDIER.",
458990,short,,Dégustation maison,1978,France,0:14:18,2019-03-22,,Sophie Tatischeff,https://www.criterionchannel.com/degustation-maison/videos/degustation-maison,"Directed by Sophie Tatischeff • 1978 • France /  / Directed by Jacques Tati's daughter Sophie Tatischeff, Dégustation maison is a thirteen-minute comic short shot in a café in Sainte-Sévère-sur-Indre, the same town where Tati's Jour de fěte was filmed. It won the Cesar Award for best short fiction film in 1978.",
460648,supplement,,Outtakes: Weapons,,,0:14:18,2019-03-25,,,https://www.criterionchannel.com/burroughs-the-movie/videos/outtakes-weapons,,
458424,supplement,,Making INSIGNIFICANCE,,,0:14:16,2019-03-22,,,https://www.criterionchannel.com/insignificance/videos/making-insignificance,"This short video piece, shot during the making of INSIGNIFICANCE, features interviews with actors Gary Busey, Tony Curtis, and Theresa Russell, among others.",
460535,supplement,,Walter Salles on LIMITE,,,0:14:16,2019-03-25,,,https://www.criterionchannel.com/limite/videos/walter-salles-on-limite,"This interview with filmmaker Walter Salles, founder of the Mário Peixoto Archives, was produced in 2017.",
456002,supplement,,Seijun Suzuki,,,0:14:14,2019-03-21,,,https://www.criterionchannel.com/branded-to-kill/videos/seijun-suzuki,The following interview with director Seijun Suzuki was recorded during a retrospective of his work by the Japan Foundation and Los Angeles Filmforum at the Nuart Theatre in Los Angeles in March 1997.,
460532,supplement,,Faye Ginsburg on CHRONICLE OF A SUMMER,,,0:14:14,2019-03-25,,,https://www.criterionchannel.com/chronicle-of-a-summer-1/videos/faye-ginsburg-on-chronicle-of-a-summer,"In this October 2012 interview, anthropology professor Faye Ginsburg discusses CHRONICLE OF A SUMMER in the context of Jean Rouch’s career.",
461312,short,,A Straightforward Boy,1929,Japan,0:14:13,2019-03-26,,Yasujiro Ozu,https://www.criterionchannel.com/a-straightforward-boy/videos/a-straightforward-boy,Directed by Yasujiro Ozu • 1929 • Japan /  / A kidnapped boy proves to be more than his abductor can handle.,
455896,supplement,,Masahiro Shinoda on UGETSU,,,0:14:12,2019-03-21,,,https://www.criterionchannel.com/ugetsu/videos/masahiro-shinoda-on-ugetsu,"The director of such classics as PALE FLOWER (1964), SAMURAI SPY (1965), and DOUBLE SUICIDE (1969), Masahiro Shinoda considers Kenji Mizoguchi’s UGETSU one of cinema’s crowning achievements. This interview with Shinoda took place in Tokyo in May 2005.",
463526,supplement,,Joshua Oppenheimer on THE THIN BLUE LINE,,,0:14:12,2019-03-27,,,https://www.criterionchannel.com/the-thin-blue-line/videos/joshua-oppenheimer-on-the-thin-blue-line,The following interview with filmmaker Joshua Oppenheimer about THE THIN BLUE LINE was conducted in December 2014.,CA
459074,short,,The Struggle for Survival,1937,France,0:14:11,2019-03-22,,Jean Painlevé,https://www.criterionchannel.com/the-struggle-for-survival/videos/the-struggle-for-survival,"Directed by Jean Painlevé • 1937 • France /  / On assignment for the mathematics department of le Palais de la Découverte, Jean Painlevé shot this film to be presented at the Paris museum's 1937 international exhibition. THE STRUGGLE FOR SURVIVAL explores population rise and decline.",
460744,supplement,,Extended Scene: Shubert Theatre,,,0:14:10,2019-03-25,,,https://www.criterionchannel.com/ingrid-bergman-in-her-own-words/videos/extended-scene-shubert-theatre,"The following extended scene features a longer version of an interview with actors Sigourney Weaver, Isabella Rossellini, and Liv Ullmann at the Shubert Theatre in New York that appears in INGRID BERGMAN: IN HER OWN WORDS.",
462497,short,,The Marathon,1919,United States,0:14:10,2019-03-27,,Alfred J. Goulding,https://www.criterionchannel.com/the-freshman/videos/the-marathon,"Directed by Alfred J. Goulding • 1919 • United States /  / This 1919 one-reeler stars Harold Lloyd as one of Bebe Daniels' many suitors, who, after a series of mishaps, ends up running in a local marathon. It is presented here with a new score composed and performed by Gabriel Thibaudeau.",
456069,supplement,,Miloš Forman on THE FIREMEN’S BALL,,,0:14:09,2019-03-21,,,https://www.criterionchannel.com/the-firemen-s-ball/videos/milos-forman-on-the-firemen-s-ball,This interview with director Miloš Forman was conducted in New York City in the spring of 2001.,
463389,supplement,,Tadao Sato on GODZILLA,,,0:14:09,2019-03-27,,,https://www.criterionchannel.com/godzilla-1/videos/tadao-sato-on-godzilla,"In this video interview, conducted in 2011, renowned Japanese-film critic Tadao Sato looks at GODZILLA in terms of Japanese culture.",
459041,short,,The Strange Ones,2011,United States,0:14:08,2019-03-22,,Christopher Radcliff and Lauren Wolkstein,https://www.criterionchannel.com/the-strange-ones/videos/the-strange-ones,"Directed by Christopher Radcliff and Lauren Wolkstein • 2011 • United States /  / Two travelers - a man and a boy - whose car has broken down stumble upon a small roadside motel, where a girl offer to help them. At first, all seems normal, but an unseen tension begins to mount between the three of them, leading to a startling discovery. Christopher Radcliff and Lauren Wolkstein's multi-award winning short THE STRANGE ONES strips away the ordinary to offer a brief glimpse of a complicated, dangerous and secret world lurking underneath.",
465902,,,The Revolutionary Subjectivity of MEMORIES OF UNDERDEVELOPMENT,,,0:14:07,2019-03-29,,,https://www.criterionchannel.com/memories-of-underdevelopment-1/season:1/videos/the-revolutionary-subjectivity-of-memories-of-underdevelopment,"The first Cuban film to garner international attention in the years following the nation’s 1959 revolution, Tomás Gutiérrez Alea’s MEMORIES OF UNDERDEVELOPMENT remains one of the most important works of the influential Third Cinema movement that emerged in the developing world as a response to neocolonialist modes of filmmaking. In this episode of Observations on Film Art, Professor Jeff Smith explores the film’s complex depiction of its notably unsympathetic central character—a misanthropic bourgeois intellectual whose moral apathy has rendered him a relic of a bygone era—and how Alea uses a variety of innovative stylistic techniques to evoke his subjectivity. In doing so, Smith illuminates how this landmark of Cuban cinema challenged audiences to evaluate their own commitment to the revolution.",
454845,short,,Bath House,2014,Sweden,0:14:06,2019-03-20,,Niki Lindroth von Bahr,https://www.criterionchannel.com/bath-house/videos/bath-house,"Directed by Niki Lindroth von Bahr • 2014 • Sweden /  / Six characters meet in a bath house. The pedant bath house manager, a couple with a strange way of communicating and a gang with shady intentions. Something goes wrong.",
465873,,,Ingmar Bergman & Liv Ullmann,,,0:14:06,2019-03-29,,,https://www.criterionchannel.com/ingmar-bergman-liv-ullmann/season:1/videos/ingmar-bergman-liv-ullmann,"When Ingmar Bergman cast Liv Ullmann in PERSONA, he initiated a remarkable creative partnership that would last well beyond the passionate, years-long affair that also blossomed between them.",
493891,supplement,,Print: In Memory of Abbas Kiarostami,,,0:14:06,2019-04-24,,,https://www.criterionchannel.com/24-frames/videos/print-in-memory-of-abbas-kiarostami,"In 2018, Salma Monshizadeh, Abbas Kiarostami’s former longtime assistant, assembled this short documentary from footage of the making of 24 Frames.",
491478,,,Games of Vision in STREET OF SHAME,,,0:14:06,2019-04-19,,,https://www.criterionchannel.com/games-of-vision-in-street-of-shame-2/season:1/videos/games-of-vision-in-street-of-shame,,
457694,supplement,,HARLAN COUNTY USA at Sundance,,,0:14:05,2019-03-21,,,https://www.criterionchannel.com/harlan-county-usa/videos/harlan-county-usa-at-sundance,"In 2005 the Sundance Film Festival inducted HARLAN COUNTY USA into the Sundance Collection. The following panel discussion features producer-director Barbara Kopple, cinematographer Hart Perry, editor Nancy Baker, musician Hazel Dickens, and film critic Roger Ebert. Kopple also invited striking Utah coal miners to talk about their struggles.",
465935,,,Olivier Assayas on Sacha Guitry,,,0:14:03,2019-03-29,,,https://www.criterionchannel.com/directed-by-sacha-guitry/season:1/videos/olivia-assayas-on-sacha-guitry,Olivier Assayas sings the praises of an underrated French filmmaker.,
463756,supplement,,Patti Smith on Bob Dylan and DONT LOOK BACK,,,0:14:01,2019-03-27,,,https://www.criterionchannel.com/dont-look-back/videos/patti-smith-on-bob-dylan-and-dont-look-back,"In this interview, conducted in August 2015, musician Patti Smith discusses the role Bob Dylan and DONT LOOK BACK have played in her life, as well as tour manager Bob Neuwirth, who served as a mentor early in her career.",
467153,short,,Lick the Star,1998,United States,0:14:01,2019-04-01,,Sofia Coppola,https://www.criterionchannel.com/lick-the-star/videos/lick-the-star,"Directed by Sofia Coppola • 1998 • United States /  /  /  / Sofia Coppola made the following 16 mm short film in 1998, the same year she began production on THE VIRGIN SUICIDES.",
454869,short,,Night Mayor,2009,Canada,0:13:59,2019-03-20,,Guy Maddin,https://www.criterionchannel.com/night-mayor/videos/night-mayor,"Directed by Guy Maddin • 2009 • Canada /  / This short Guy Maddin film tells the story of inventor Nihad Ademi, who harnesses the power of the aurora borealis in Winnipeg in 1939. Ademi uses this power to broadcast images of Canada to its own citizens from coast to coast, but in the process angers he the government.",CA
456277,short,,Le chant du styrène,1959,France,0:13:58,2019-03-21,,Alain Resnais,https://www.criterionchannel.com/le-chant-du-styrene/videos/le-chant-du-styrene,Directed by Alain Resnais • 1959 • France /  / Poetic and aesthetic visit of a large polystyrene factory.,
458445,supplement,,Deborah Jowitt Version Comparison,,,0:13:58,2019-03-22,,,https://www.criterionchannel.com/videos/deborah-jowitt-version-comparison,"The original dance “Appalachian Spring,” which premiered at the Library of Congress on October 30, 1944, was part of the Graham company repertoire for many years before Nathan Kroll documented it. Here dance Critic Deborah Jowitt compares excerpts of an earlier filmed performance of the dance, featuring Martha Graham, Eric Hawkins, and Merce Cunninghams, with the 1958 film.",
463458,supplement,,Colin MacCabe on THE LONG DAY CLOSES,,,0:13:58,2019-03-27,,,https://www.criterionchannel.com/the-long-day-closes/videos/colin-maccabe-on-the-long-day-closes,"In this interview, conducted in New York in 2013, film critic and professor Colin MacCabe describes his former role as the head of the BFI Production Board, which funded director Terence Davies’s early films Death and Transfiguration and Distant Voices, Still Lives. As an executive producer of The Long Day Closes, MacCabe also discusses the financial obstacles encountered by Davies’s films and the unique process of actualizing one of his scripts.",
463049,supplement,,Toni Servillo on GOMORRAH,,,0:13:58,2019-03-27,,,https://www.criterionchannel.com/gomorrah/videos/toni-servillo-on-gomorrah,"Actor-director Toni Servillo, who plays the character Franco in GOMORRAH, is from the region in Italy where the film is set. He was interviewed in July 2009 in Rome.",CA
463753,supplement,,Lambert & Co.,,,0:13:57,2019-03-27,,,https://www.criterionchannel.com/dont-look-back/videos/lambert-co,"A longtime fan of American jazz vocalist Dave Lambert, D. A. Pennebaker jumped at the chance to film him auditioning a new group of singers at RCA in 1964. The resulting film helped the director understand his artistic mission—as he put it, “Recording people and music as a kind of popular history that might not otherwise exist.”",
455709,supplement,,Martin Scorsese,,,0:13:55,2019-03-21,,,https://www.criterionchannel.com/the-life-and-death-of-colonel-blimp/videos/martin-scorsese-1,Filmmaker Martin Scorsese recorded the following introduction to THE LIFE AND DEATH OF COLONEL BLIMP in 2012. The piece was edited by Thelma Schoonmaker Powell.,
458460,supplement,,Francesco Rosi on THE MOMENT OF TRUTH,,,0:13:55,2019-03-22,,,https://www.criterionchannel.com/the-moment-of-truth/videos/francesco-rosi-on-the-moment-of-truth,"In this interview, recorded in Italy in 2004, director Francesco Rosi discusses THE MOMENT OF TRUTH.",
458522,supplement,,"“Cinépanorama”: Jeanne Moreau, 1962",,,0:13:55,2019-03-22,,,https://www.criterionchannel.com/bay-of-angels/videos/cinepanorama-jeanne-moreau-1962,This 1962 episode of the French television show “Cinépanorama” features an interview with actor Jeanne Moreau on the set of BAY OF ANGELS.,
464083,supplement,,Barbara Loden with Dick Cavett,,,0:13:55,2019-03-27,,,https://www.criterionchannel.com/wanda/videos/barbara-loden-with-dick-cavett,"This episode of “The Dick Cavett Show” features a guest appearance by director Barbara Loden promoting WANDA. It airead March 4, 1971.",
465898,,,Dissolves in THE LONG DAY CLOSES,,,0:13:55,2019-03-29,,,https://www.criterionchannel.com/dissolves-in-the-long-day-closes/season:1/videos/dissolves-in-the-long-day-closes,Professor Kristin Thompson explores the ways in which dissolves allow Terence Davies to mimic the fluidity and emotional texture of memory in his elegiac coming-of-age film.,
459087,short,,Cailleach,2014,United Kingdom,0:13:54,2019-03-22,,Rosie Reed Hillman,https://www.criterionchannel.com/cailleach/videos/cailleach,"Directed by Rosie Reed Hillman • 2014 • United Kingdom /  / Morag is 86. She lives alone at the end of a track looking out to sea on her croft on the Isle of Harris, Outer Hebrides, with her three cats and twelve sheep. Morag was born in this house and has lived here her whole life, following five generations of the family who came before her. CAILLEACH is a portrait of Morag and her simple and peaceful life as she contemplates her next chapter, shares her unique sense of independence and the connection she has to her wild island home.",
457977,supplement,,Brad Dourif on WISE BLOOD,,,0:13:52,2019-03-21,,,https://www.criterionchannel.com/wise-blood/videos/brad-dourif-on-wise-blood,"Presented here is a 2009 interview with Brad Dourif, who has acted in over one hundred feature films, including LORD OF THE RINGS: THE TWO TOWERS, BLUE VELVET, and MISSISSIPPI BURNING. He was nominated for an Academy Award for his portrayal of Billy Bibbit in ONE FLEW OVER THE CUCKOO’S NEST.",
460696,supplement,,Hsu Feng on A TOUCH OF ZEN,,,0:13:51,2019-03-25,,,https://www.criterionchannel.com/a-touch-of-zen/videos/hsu-feng-on-a-touch-of-zen,"Conducted in 2016, this interview features actor Hsu Feng discussing her iconic role as Yang Hui-zhen in A TOUCH OF ZEN.",
460749,supplement,,Masaki Kobayashi on THE HUMAN CONDITION,,,0:13:51,2019-03-25,,,https://www.criterionchannel.com/the-human-condition-i/videos/masaki-kobayashi-on-the-human-condition,"In this 1993 video interview, filmed for the Directors Guild of Japan at Tokyo’s Haiyuza Theatre, director Masaki Kobayashi talks to fellow filmmaker and longtime Kobayashi admirer Masahiro Shinoda (DOUBLE SUICIDE) about THE HUMAN CONDITION.",
467041,short,,The Horse,1973,United States,0:13:51,2019-04-01,,Charles Burnett,https://www.criterionchannel.com/the-horse-1/videos/the-horse,"Directed by Charles Burnett • 1973 • United States /  /  /  / A young boy keeps a horse company during its last moments of life in Charels Burnett’s spare, lyrical student film, which poignantly contrasts the callousness of adults with the empathy of children. /  /  /  / Limited engagement ends September 30",
458976,short,,Happy Anniversary,1962,France,0:13:50,2019-03-22,,Pierre Etaix and Jean-Claude Carrière,https://www.criterionchannel.com/happy-anniversary/videos/happy-anniversary,Directed by Pierre Etaix and Jean-Claude Carrière • 1962 • France /  / A young woman waits and waits for her delayed husband to celebrate their wedding anniversary.,
454858,short,,Seide,2015,Kyrgyzstan,0:13:49,2019-03-20,,Elnura Osmonalieva,https://www.criterionchannel.com/seide/videos/seide,"Directed by Elnura Osmonalieva • 2015 • Kyrgyzstan /  / Young Seide lives in a secluded mountain village in the heart of Kyrgyzstan. She loves her freedom to ride her horse, the closest soul she has, and enjoys playing with the village boys. When she is faced with the prospect of an arranged marriage, her family decides to honour the tradition and kill Seide's horse for the wedding celebration. Upset and feeling voiceless, Seide tries to understand her family's decision but cannot let her horse be killed. Unfortunately, the horse, like herself, has no way of escape. Alone and broken hearted Seide stays in her old but forever changed world.",
457947,supplement,,Scenes from the Making of THE KING OF KINGS,,,0:13:49,2019-03-21,,,https://www.criterionchannel.com/the-king-of-kings/videos/scenes-from-the-making-of-the-king-of-kings,"The DeMille Studios produced many reels of behind-the-scenes footage of the cast and crew on the set of THE KING OF KINGS. Shot for publicity use, these clips and stills show the dimension and scale of a DeMille production in full swing.",
463655,supplement,,B. D. Garga’s SATYAJIT RAY,,,0:13:49,2019-03-27,,,https://www.criterionchannel.com/the-big-city/videos/b-d-garga-s-satyajit-ray,"This short 1974 profile by B. D. Garga, one of India’s pioneering documentary filmmakers and a leading Indian film historian, features narration by director Satyajit Ray and on-set footage from the making of THE BIG CITY.",
458448,supplement,,The Editors,,,0:13:48,2019-03-22,,,https://www.criterionchannel.com/videos/the-editors,"In this interview editors Eleanor Hamerow, professor and former chair of the graduate film program at New York University, and Miriam Arsham, a longtime collaborator of Nathan Kroll's, discuss their work on A DANCER'S WORLD, APPALACHIAN SPRING, and NIGHT JOURNEY.",
455624,supplement,,Martin Scorsese,,,0:13:47,2019-03-21,,,https://www.criterionchannel.com/la-strada/videos/martin-scorsese,,
464545,supplement,,Raoul Coutard on SHOOT THE PIANO PLAYER,,,0:13:47,2019-03-28,,,https://www.criterionchannel.com/shoot-the-piano-player/videos/raoul-coutard-on-shoot-the-piano-player,"Legendary cinematographer Raoul Coutard began his career collaborating with some of the most celebrated directors of the French new wave and went on to shoot more than seventy feature films. In 2003, he was interviewed in Paris and discussed SHOOT THE PIANO PLAYER, his first film with director François Truffaut.",
457707,supplement,,“Télécinéma”: MY NIGHT AT MAUD’S Actor and Producer,,,0:13:45,2019-03-21,,,https://www.criterionchannel.com/my-night-at-maud-s/videos/telecinema-my-night-at-maud-s-actor-and-producer,"In this 1974 episode of the French television show “Télécinéma,” directed by Jacques Brialy, host Olivier Lorsac interviews film critic Jean Douchet, actor Jean-Louis Trintignant, and producer Pierre Cottrell.",
492593,supplement,,Luciana Arrighi on MY BRILLIANT CAREER,,,0:13:45,2019-04-22,,,https://www.criterionchannel.com/my-brilliant-career/videos/luciana-arrighi-on-my-brilliant-career,"In this interview, recorded in Los Angeles in 2018, production designer Luciana Arrighi talks about her first collaboration with director Gillian Armstrong, on MY BRILLIANT CAREER.",
455909,supplement,,Donald Richie on AU HASARD BALTHAZAR,,,0:13:43,2019-03-21,,,https://www.criterionchannel.com/au-hasard-balthazar/videos/donald-richie-on-au-hasard-balthazar,"Film scholar Donald Richie talks about why he considers himself a “Bressonian” in this interview, recorded in New York in November 2004.",
457716,supplement,,Francesco Rosi on HANDS OVER THE CITY,,,0:13:43,2019-03-21,,,https://www.criterionchannel.com/hands-over-the-city/videos/francesco-rosi-on-hands-over-the-city,"Director Francesco Rosi talks about his approach to filmmaking and the production of his fourth film, HANDS OVER THE CITY, in this 2006 interview.",
457984,supplement,,Tony Rayns on THE INSECT WOMAN,,,0:13:43,2019-03-21,,,https://www.criterionchannel.com/the-insect-woman/videos/tony-rayns-on-the-insect-woman,This interview with film critic Tony Rayns was conducted in December 2008.,
458989,short,,Watch Your Left,1936,France,0:13:43,2019-03-22,,Rene Clement,https://www.criterionchannel.com/watch-your-left/videos/soigne-ton-gauche,"Directed by René Clément • 1936 • France /  /  /  / This thirteen-minute short, written by Jacques Tati and directed by René Clément, stars Tati as a farmer who dreams of becoming a boxer but is ill-prepped when he gets his wish.",
464157,supplement,,Michael Fassbender on HUNGER,,,0:13:43,2019-03-27,,,https://www.criterionchannel.com/hunger-1/videos/michael-fassbender-on-hunger,The following interview with actor Michael Fassbender was conducted by film critic Jason Solomons in 2008.,CA
457991,supplement,,Rossellini at Rice University,,,0:13:42,2019-03-21,,,https://www.criterionchannel.com/paisan/videos/rossellini-at-rice-university,"In 1970, Roberto Rossellini was invited to Rice University to present his films to students and participate in videotaped discussions with faculty members. The following are excerpts from those rare archival tapes. Leading the discussion is James Blue, then director of Rice Media Center. Also present are professors Colin Young and David MacDougall.",
454840,short,,The Extraordinary Life of Rocky,2010,Belgium,0:13:40,2019-03-20,,Kevin Meul,https://www.criterionchannel.com/the-extraordinary-life-of-rocky/videos/the-extraordinary-life-of-rocky,"Directed by Kevin Meul • 2010 • Belgium /  / It seems Rocky was born on the wrong side of luck; all the people he loves die from a fatal accident. First his father, then his grandfather and every single time Rocky is at the center of it all. He is like a magnet for misfortune. Rocky's mom is bitter because she loses her husband and dad. She's unable to comfort Rocky because she is not capable of dealing with her own grief. Celine's cold attitude makes Rocky believe he's the cause of all their misery. It's with these delusional ideas that he grows older. Luckily, Rocky meets Angie, the love of his life. But Angie has her own problems...",
460699,supplement,,Ang Lee on A TOUCH OF ZEN,,,0:13:39,2019-03-25,,,https://www.criterionchannel.com/a-touch-of-zen/videos/ang-lee-on-a-touch-of-zen,"In this 2016 interview, Academy Award–winning filmmaker Ang Lee describes his appreciation for A TOUCH OF ZEN and the influence it had on his own acclaimed martial arts film CROUCHING TIGER, HIDDEN DRAGON (2000).",
